search_date,route,departure_id,arrival_id,trip_type,airline,flight_number,airplane,travel_class,departure_time,arrival_time,total_duration,stops,price,carbon_emissions,legroom,often_delayed,lowest_price,price_level
2026-01-15,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-15 07:50,2026-01-15 09:20,90,0,2150,78000,71 ซม.,False,1525,high
2026-01-15,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-15 17:40,2026-01-15 19:05,85,0,2150,78000,71 ซม.,True,1525,high
2026-01-16,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-16 08:05,2026-01-16 09:30,85,0,1825,78000,79 ซม.,False,1825,high
2026-01-16,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-16 12:40,2026-01-16 14:10,90,0,1828,78000,74 ซม.,False,1825,high
2026-01-16,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-16 15:30,2026-01-16 16:55,85,0,2025,78000,79 ซม.,False,1825,high
2026-01-16,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-16 07:50,2026-01-16 09:20,90,0,2150,78000,71 ซม.,False,1825,high
2026-01-16,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-16 17:40,2026-01-16 19:05,85,0,2350,78000,71 ซม.,True,1825,high
2026-01-17,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-17 12:40,2026-01-17 14:10,90,0,1428,78000,74 ซม.,False,1428,typical
2026-01-17,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-17 15:30,2026-01-17 16:55,85,0,1525,78000,79 ซม.,False,1428,typical
2026-01-17,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-17 17:40,2026-01-17 19:05,85,0,1800,78000,71 ซม.,True,1428,typical
2026-01-17,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-17 08:05,2026-01-17 09:30,85,0,2025,78000,79 ซม.,False,1428,typical
2026-01-17,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-17 07:50,2026-01-17 09:20,90,0,2150,78000,71 ซม.,False,1428,typical
2026-01-18,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-18 08:05,2026-01-18 09:30,85,0,1525,78000,79 ซม.,False,1525,high
2026-01-18,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-18 15:30,2026-01-18 16:55,85,0,2025,78000,79 ซม.,False,1525,high
2026-01-18,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-18 17:55,2026-01-18 19:15,80,0,2350,78000,71 ซม.,True,1525,high
2026-01-18,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-18 07:50,2026-01-18 09:20,90,0,1850,78000,71 ซม.,False,1525,high
2026-01-18,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-18 12:40,2026-01-18 14:10,90,0,2328,78000,74 ซม.,False,1525,high
2026-01-19,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-19 08:05,2026-01-19 09:30,85,0,2025,78000,79 ซม.,False,2025,high
2026-01-19,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-19 15:30,2026-01-19 16:55,85,0,2025,78000,79 ซม.,False,2025,high
2026-01-19,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-19 17:55,2026-01-19 19:15,80,0,2350,78000,71 ซม.,True,2025,high
2026-01-19,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-19 12:40,2026-01-19 14:10,90,0,2328,78000,74 ซม.,False,2025,high
2026-01-19,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-19 07:50,2026-01-19 09:20,90,0,2350,78000,71 ซม.,False,2025,high
2026-01-20,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-20 12:40,2026-01-20 14:10,90,0,1428,78000,74 ซม.,False,1428,typical
2026-01-20,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-20 08:05,2026-01-20 09:30,85,0,1825,78000,79 ซม.,False,1428,typical
2026-01-20,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-20 17:40,2026-01-20 19:05,85,0,1850,78000,71 ซม.,True,1428,typical
2026-01-20,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-20 07:50,2026-01-20 09:20,90,0,2150,78000,71 ซม.,False,1428,typical
2026-01-20,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-20 15:30,2026-01-20 16:55,85,0,2325,78000,79 ซม.,False,1428,typical
2026-01-21,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-21 12:40,2026-01-21 14:10,90,0,1278,78000,74 ซม.,False,1278,typical
2026-01-21,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-21 08:05,2026-01-21 09:30,85,0,1325,78000,79 ซม.,False,1278,typical
2026-01-21,DMK-TST,DMK,TST,One way,นกแอร์,DD 590,Boeing 737,Economy,2026-01-21 06:50,2026-01-21 08:20,90,0,1278,78000,74 ซม.,False,1278,typical
2026-01-21,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-21 17:40,2026-01-21 19:05,85,0,1850,78000,71 ซม.,True,1278,typical
2026-01-21,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-21 15:30,2026-01-21 16:55,85,0,2025,78000,79 ซม.,False,1278,typical
2026-01-21,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-21 07:50,2026-01-21 09:20,90,0,2150,78000,71 ซม.,False,1278,typical
2026-01-22,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-22 15:30,2026-01-22 16:55,85,0,1825,78000,79 ซม.,False,1825,high
2026-01-22,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-22 12:40,2026-01-22 14:10,90,0,1828,78000,74 ซม.,False,1825,high
2026-01-22,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-22 17:40,2026-01-22 19:05,85,0,1850,78000,71 ซม.,True,1825,high
2026-01-22,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-22 08:05,2026-01-22 09:30,85,0,2325,78000,79 ซม.,False,1825,high
2026-01-22,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-22 07:50,2026-01-22 09:20,90,0,2350,78000,71 ซม.,False,1825,high
2026-01-23,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-23 08:05,2026-01-23 09:30,85,0,1825,78000,79 ซม.,False,1825,high
2026-01-23,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-23 12:40,2026-01-23 14:10,90,0,1828,78000,74 ซม.,False,1825,high
2026-01-23,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-23 15:30,2026-01-23 16:55,85,0,2025,78000,79 ซม.,False,1825,high
2026-01-23,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-23 07:50,2026-01-23 09:20,90,0,1850,78000,71 ซม.,False,1825,high
2026-01-23,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-23 17:40,2026-01-23 19:05,85,0,2150,78000,71 ซม.,True,1825,high
2026-01-24,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-24 08:05,2026-01-24 09:30,85,0,1325,78000,79 ซม.,False,1325,typical
2026-01-24,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-24 12:40,2026-01-24 14:10,90,0,1428,78000,74 ซม.,False,1325,typical
2026-01-24,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-24 15:30,2026-01-24 16:55,85,0,1525,78000,79 ซม.,False,1325,typical
2026-01-24,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-24 17:40,2026-01-24 19:05,85,0,1800,78000,71 ซม.,True,1325,typical
2026-01-24,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-24 07:50,2026-01-24 09:20,90,0,2150,78000,71 ซม.,False,1325,typical
2026-01-25,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-25 08:05,2026-01-25 09:30,85,0,1325,78000,79 ซม.,False,1325,typical
2026-01-25,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-25 07:50,2026-01-25 09:20,90,0,1800,78000,71 ซม.,False,1325,typical
2026-01-25,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-25 12:40,2026-01-25 14:10,90,0,1828,78000,74 ซม.,False,1325,typical
2026-01-25,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-25 17:40,2026-01-25 19:05,85,0,2150,78000,71 ซม.,True,1325,typical
2026-01-25,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-25 15:30,2026-01-25 16:55,85,0,2325,78000,79 ซม.,False,1325,typical
2026-01-26,DMK-TST,DMK,TST,One way,นกแอร์,DD 590,Boeing 737,Economy,2026-01-26 06:50,2026-01-26 08:20,90,0,1078,78000,74 ซม.,False,1078,typical
2026-01-26,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-26 15:30,2026-01-26 16:55,85,0,1525,78000,79 ซม.,False,1078,typical
2026-01-26,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-26 07:50,2026-01-26 09:20,90,0,1350,78000,71 ซม.,False,1078,typical
2026-01-26,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-26 08:05,2026-01-26 09:30,85,0,1525,78000,79 ซม.,False,1078,typical
2026-01-26,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-26 12:40,2026-01-26 14:10,90,0,1828,78000,74 ซม.,False,1078,typical
2026-01-26,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-26 17:45,2026-01-26 19:10,85,0,1850,78000,71 ซม.,True,1078,typical
2026-01-27,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-27 12:40,2026-01-27 14:10,90,0,1078,78000,74 ซม.,False,1078,typical
2026-01-27,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-27 08:05,2026-01-27 09:30,85,0,1325,78000,79 ซม.,False,1078,typical
2026-01-27,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-27 17:40,2026-01-27 19:05,85,0,1350,78000,71 ซม.,True,1078,typical
2026-01-27,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-27 07:50,2026-01-27 09:20,90,0,1350,78000,71 ซม.,False,1078,typical
2026-01-27,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-27 15:30,2026-01-27 16:55,85,0,1525,78000,79 ซม.,False,1078,typical
2026-01-28,DMK-TST,DMK,TST,One way,นกแอร์,DD 590,Boeing 737,Economy,2026-01-28 06:50,2026-01-28 08:20,90,0,1078,78000,74 ซม.,False,1078,typical
2026-01-28,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-28 08:05,2026-01-28 09:30,85,0,1325,78000,79 ซม.,False,1078,typical
2026-01-28,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-28 15:30,2026-01-28 16:55,85,0,1525,78000,79 ซม.,False,1078,typical
2026-01-28,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-28 07:50,2026-01-28 09:20,90,0,1350,78000,71 ซม.,False,1078,typical
2026-01-28,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-28 12:40,2026-01-28 14:10,90,0,1428,78000,74 ซม.,False,1078,typical
2026-01-28,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-28 17:40,2026-01-28 19:05,85,0,1850,78000,71 ซม.,True,1078,typical
2026-01-29,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-29 17:40,2026-01-29 19:05,85,0,1250,78000,71 ซม.,True,1250,typical
2026-01-29,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-29 12:40,2026-01-29 14:10,90,0,1278,78000,74 ซม.,False,1250,typical
2026-01-29,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-29 15:30,2026-01-29 16:55,85,0,1525,78000,79 ซม.,False,1250,typical
2026-01-29,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-29 07:50,2026-01-29 09:20,90,0,1250,78000,71 ซม.,False,1250,typical
2026-01-29,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-29 08:05,2026-01-29 09:30,85,0,1525,78000,79 ซม.,False,1250,typical
2026-01-30,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-30 17:40,2026-01-30 19:05,85,0,1250,78000,71 ซม.,True,1250,typical
2026-01-30,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-30 08:05,2026-01-30 09:30,85,0,1325,78000,79 ซม.,False,1250,typical
2026-01-30,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-30 15:30,2026-01-30 16:55,85,0,1525,78000,79 ซม.,False,1250,typical
2026-01-30,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-30 07:50,2026-01-30 09:20,90,0,1350,78000,71 ซม.,False,1250,typical
2026-01-30,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-30 12:40,2026-01-30 14:10,90,0,1628,78000,74 ซม.,False,1250,typical
2026-01-31,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-01-31 12:40,2026-01-31 14:10,90,0,1278,78000,74 ซม.,False,1278,typical
2026-01-31,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-01-31 08:05,2026-01-31 09:30,85,0,1525,78000,79 ซม.,False,1278,typical
2026-01-31,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-01-31 15:30,2026-01-31 16:55,85,0,1825,78000,79 ซม.,False,1278,typical
2026-01-31,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-01-31 07:50,2026-01-31 09:20,90,0,1850,78000,71 ซม.,False,1278,typical
2026-01-31,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-01-31 17:40,2026-01-31 19:05,85,0,1850,78000,71 ซม.,True,1278,typical
2026-02-01,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-02-01 08:05,2026-02-01 09:30,85,0,1825,78000,79 ซม.,False,1825,high
2026-02-01,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-02-01 12:40,2026-02-01 14:10,90,0,2028,78000,74 ซม.,False,1825,high
2026-02-01,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-02-01 07:50,2026-02-01 09:20,90,0,2150,78000,71 ซม.,False,1825,high
2026-02-01,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-02-01 15:30,2026-02-01 16:55,85,0,2325,78000,79 ซม.,False,1825,high
2026-02-01,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-02-01 17:40,2026-02-01 19:05,85,0,2350,78000,71 ซม.,True,1825,high
2026-02-02,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-02-02 17:40,2026-02-02 19:05,85,0,1350,78000,71 ซม.,True,1350,typical
2026-02-02,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-02-02 08:05,2026-02-02 09:30,85,0,1525,78000,79 ซม.,False,1350,typical
2026-02-02,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-02-02 07:50,2026-02-02 09:20,90,0,1350,78000,71 ซม.,False,1350,typical
2026-02-02,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-02-02 15:30,2026-02-02 16:55,85,0,1825,78000,79 ซม.,False,1350,typical
2026-02-02,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-02-02 12:40,2026-02-02 14:10,90,0,1828,78000,74 ซม.,False,1350,typical
2026-02-03,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-02-03 17:40,2026-02-03 19:05,85,0,1350,78000,71 ซม.,True,1350,typical
2026-02-03,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-02-03 08:05,2026-02-03 09:30,85,0,1525,78000,79 ซม.,False,1350,typical
2026-02-03,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-02-03 07:50,2026-02-03 09:20,90,0,1350,78000,71 ซม.,False,1350,typical
2026-02-03,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-02-03 12:40,2026-02-03 14:10,90,0,1628,78000,74 ซม.,False,1350,typical
2026-02-03,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-02-03 15:30,2026-02-03 16:55,85,0,1825,78000,79 ซม.,False,1350,typical
2026-02-04,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-02-04 17:40,2026-02-04 19:05,85,0,1250,78000,71 ซม.,True,1250,typical
2026-02-04,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-02-04 12:40,2026-02-04 14:10,90,0,1428,78000,74 ซม.,False,1250,typical
2026-02-04,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-02-04 15:30,2026-02-04 16:55,85,0,1525,78000,79 ซม.,False,1250,typical
2026-02-04,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-02-04 07:50,2026-02-04 09:20,90,0,1250,78000,71 ซม.,False,1250,typical
2026-02-04,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-02-04 08:05,2026-02-04 09:30,85,0,1825,78000,79 ซม.,False,1250,typical
2026-02-05,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-02-05 08:05,2026-02-05 09:30,85,0,1325,78000,79 ซม.,False,1325,typical
2026-02-05,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-02-05 17:40,2026-02-05 19:05,85,0,1350,78000,71 ซม.,True,1325,typical
2026-02-05,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-02-05 07:50,2026-02-05 09:20,90,0,1350,78000,71 ซม.,False,1325,typical
2026-02-05,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-02-05 12:40,2026-02-05 14:10,90,0,1628,78000,74 ซม.,False,1325,typical
2026-02-05,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-02-05 15:30,2026-02-05 16:55,85,0,1825,78000,79 ซม.,False,1325,typical
2026-02-06,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-02-06 17:40,2026-02-06 19:05,85,0,1350,78000,71 ซม.,True,1350,typical
2026-02-06,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-02-06 08:05,2026-02-06 09:30,85,0,1525,78000,79 ซม.,False,1350,typical
2026-02-06,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-02-06 07:50,2026-02-06 09:20,90,0,1350,78000,71 ซม.,False,1350,typical
2026-02-06,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-02-06 12:40,2026-02-06 14:10,90,0,1628,78000,74 ซม.,False,1350,typical
2026-02-06,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-02-06 15:30,2026-02-06 16:55,85,0,1825,78000,79 ซม.,False,1350,typical
2026-02-07,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-02-07 17:40,2026-02-07 19:05,85,0,1350,78000,71 ซม.,True,1350,typical
2026-02-07,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-02-07 15:30,2026-02-07 16:55,85,0,1525,78000,79 ซม.,False,1350,typical
2026-02-07,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-02-07 12:40,2026-02-07 14:10,90,0,1628,78000,74 ซม.,False,1350,typical
2026-02-07,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-02-07 07:50,2026-02-07 09:20,90,0,1850,78000,71 ซม.,False,1350,typical
2026-02-07,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-02-07 08:05,2026-02-07 09:30,85,0,2025,78000,79 ซม.,False,1350,typical
2026-02-08,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3245,Airbus A320,Economy,2026-02-08 17:40,2026-02-08 19:05,85,0,1350,78000,71 ซม.,True,1350,typical
2026-02-08,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 824,Boeing 737,Economy,2026-02-08 08:05,2026-02-08 09:30,85,0,1525,78000,79 ซม.,False,1350,typical
2026-02-08,DMK-TST,DMK,TST,One way,ไทยไลอ้อนแอร์,SL 826,Boeing 737,Economy,2026-02-08 15:30,2026-02-08 16:55,85,0,1525,78000,79 ซม.,False,1350,typical
2026-02-08,DMK-TST,DMK,TST,One way,แอร์เอเชีย,FD 3241,Airbus A320,Economy,2026-02-08 07:50,2026-02-08 09:20,90,0,1350,78000,71 ซม.,False,1350,typical
2026-02-08,DMK-TST,DMK,TST,One way,นกแอร์,DD 592,Boeing 737,Economy,2026-02-08 12:40,2026-02-08 14:10,90,0,1628,78000,74 ซม.,False,1350,typical
