search_date,route,departure_id,arrival_id,trip_type,airline,flight_number,airplane,travel_class,departure_time,arrival_time,total_duration,stops,price,carbon_emissions,legroom,often_delayed,lowest_price,price_level
2026-01-13,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3252,Airbus A320,Economy,2026-01-13 19:25,2026-01-13 20:30,65,0,1300,57000,71 ซม.,False,1025,high
2026-01-13,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3250,Airbus A321neo,Economy,2026-01-13 07:25,2026-01-13 08:40,75,0,1600,43000,71 ซม.,False,1025,high
2026-01-13,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3260,Airbus A320,Economy,2026-01-13 14:45,2026-01-13 15:50,65,0,1600,57000,71 ซม.,True,1025,high
2026-01-14,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4501,Airbus A320,Economy,2026-01-14 11:10,2026-01-14 12:30,80,0,1000,55000,71 ซม.,False,1000,typical
2026-01-14,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4503,Airbus A320,Economy,2026-01-14 19:10,2026-01-14 20:20,70,0,1000,55000,71 ซม.,False,1000,typical
2026-01-14,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 40,Airbus A320,Economy,2026-01-14 06:55,2026-01-14 07:55,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-14,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 42,Airbus A320,Economy,2026-01-14 10:25,2026-01-14 11:25,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-14,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 46,Airbus A320,Economy,2026-01-14 19:40,2026-01-14 20:40,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-14,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 210,Airbus A321,Economy,2026-01-14 07:05,2026-01-14 08:10,65,0,,60000,71 ซม.,False,1000,typical
2026-01-14,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 44,Airbus A320,Economy,2026-01-14 14:10,2026-01-14 15:10,60,0,3190,62000,76 ซม.,True,1000,typical
2026-01-14,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 214,Airbus A320,Economy,2026-01-14 17:25,2026-01-14 18:30,65,0,,55000,71 ซม.,True,1000,typical
2026-01-14,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 642,Boeing 737,Economy,2026-01-14 08:00,2026-01-14 09:10,70,0,1025,57000,79 ซม.,False,1025,high
2026-01-14,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 644,Boeing 737,Economy,2026-01-14 11:10,2026-01-14 12:10,60,0,1025,57000,79 ซม.,False,1025,high
2026-01-14,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3248,Airbus A320,Economy,2026-01-14 10:45,2026-01-14 11:50,65,0,1050,57000,71 ซม.,True,1025,high
2026-01-14,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3254,Airbus A321neo,Economy,2026-01-14 12:20,2026-01-14 13:30,70,0,1050,43000,71 ซม.,False,1025,high
2026-01-14,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3260,Airbus A320,Economy,2026-01-14 14:45,2026-01-14 15:50,65,0,1300,57000,71 ซม.,True,1025,high
2026-01-14,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3256,Airbus A320,Economy,2026-01-14 17:45,2026-01-14 18:50,65,0,1600,57000,71 ซม.,False,1025,high
2026-01-14,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3252,Airbus A320,Economy,2026-01-14 19:25,2026-01-14 20:30,65,0,1600,57000,71 ซม.,False,1025,high
2026-01-14,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3250,Airbus A321neo,Economy,2026-01-14 07:25,2026-01-14 08:40,75,0,1700,43000,71 ซม.,False,1025,high
2026-01-15,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4501,Airbus A320,Economy,2026-01-15 11:10,2026-01-15 12:30,80,0,1000,55000,71 ซม.,False,1000,typical
2026-01-15,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4503,Airbus A320,Economy,2026-01-15 19:10,2026-01-15 20:20,70,0,1000,55000,71 ซม.,False,1000,typical
2026-01-15,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 40,Airbus A320,Economy,2026-01-15 06:55,2026-01-15 07:55,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-15,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 46,Airbus A320,Economy,2026-01-15 19:40,2026-01-15 20:40,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-15,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 210,Airbus A321,Economy,2026-01-15 07:05,2026-01-15 08:10,65,0,,60000,71 ซม.,False,1000,typical
2026-01-15,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 42,Airbus A320,Economy,2026-01-15 10:25,2026-01-15 11:25,60,0,4580,62000,76 ซม.,False,1000,typical
2026-01-15,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 44,Airbus A320,Business Class,2026-01-15 14:10,2026-01-15 15:10,60,0,6630,93000,,True,1000,typical
2026-01-15,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 214,Airbus A321,Economy,2026-01-15 17:25,2026-01-15 18:30,65,0,,60000,71 ซม.,True,1000,typical
2026-01-15,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 644,Boeing 737,Economy,2026-01-15 11:00,2026-01-15 12:00,60,0,1025,57000,79 ซม.,False,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 646,Boeing 737,Economy,2026-01-15 15:40,2026-01-15 16:50,70,0,1025,57000,79 ซม.,True,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3248,Airbus A320,Economy,2026-01-15 10:45,2026-01-15 11:50,65,0,1050,57000,71 ซม.,True,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 642,Boeing 737,Economy,2026-01-15 08:00,2026-01-15 09:10,70,0,1025,57000,79 ซม.,False,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 648,Boeing 737,Economy,2026-01-15 18:15,2026-01-15 19:20,65,0,1025,57000,79 ซม.,False,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3254,Airbus A321neo,Economy,2026-01-15 12:20,2026-01-15 13:30,70,0,1050,43000,71 ซม.,False,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3260,Airbus A320,Economy,2026-01-15 14:45,2026-01-15 15:50,65,0,1050,57000,71 ซม.,True,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3252,Airbus A320,Economy,2026-01-15 19:55,2026-01-15 21:00,65,0,1050,57000,71 ซม.,False,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3256,Airbus A320,Economy,2026-01-15 17:45,2026-01-15 18:50,65,0,1300,57000,71 ซม.,False,1025,high
2026-01-15,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3250,Airbus A321neo,Economy,2026-01-15 07:25,2026-01-15 08:40,75,0,1600,43000,71 ซม.,False,1025,high
2026-01-16,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4501,Airbus A320,Economy,2026-01-16 11:10,2026-01-16 12:30,80,0,1250,55000,71 ซม.,False,1250,high
2026-01-16,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 40,Airbus A320,Economy,2026-01-16 06:55,2026-01-16 07:55,60,0,1390,62000,76 ซม.,False,1250,high
2026-01-16,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 42,Airbus A320,Economy,2026-01-16 10:25,2026-01-16 11:25,60,0,1390,62000,76 ซม.,False,1250,high
2026-01-16,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 44,Airbus A320,Economy,2026-01-16 14:10,2026-01-16 15:10,60,0,1390,62000,76 ซม.,True,1250,high
2026-01-16,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4503,Airbus A320,Economy,2026-01-16 19:10,2026-01-16 20:20,70,0,1950,55000,71 ซม.,False,1250,high
2026-01-16,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 210,Airbus A321,Economy,2026-01-16 07:05,2026-01-16 08:10,65,0,,60000,71 ซม.,False,1250,high
2026-01-16,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 46,Airbus A320,Business Class,2026-01-16 19:40,2026-01-16 20:40,60,0,5880,93000,,True,1250,high
2026-01-16,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 214,Airbus A321,Economy,2026-01-16 17:25,2026-01-16 18:30,65,0,,60000,71 ซม.,True,1250,high
2026-01-16,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 642,Boeing 737,Economy,2026-01-16 08:00,2026-01-16 09:10,70,0,1025,57000,79 ซม.,False,1025,high
2026-01-16,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 644,Boeing 737,Economy,2026-01-16 11:00,2026-01-16 12:00,60,0,1025,57000,79 ซม.,False,1025,high
2026-01-16,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 646,Boeing 737,Economy,2026-01-16 15:40,2026-01-16 16:50,70,0,1025,52000,74 ซม.,True,1025,high
2026-01-16,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3248,Airbus A320,Economy,2026-01-16 10:45,2026-01-16 11:50,65,0,1050,57000,71 ซม.,True,1025,high
2026-01-16,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3254,Airbus A321neo,Economy,2026-01-16 12:20,2026-01-16 13:30,70,0,1050,43000,71 ซม.,False,1025,high
2026-01-16,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3250,Airbus A321neo,Economy,2026-01-16 07:25,2026-01-16 08:40,75,0,1050,43000,71 ซม.,False,1025,high
2026-01-16,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3260,Airbus A320,Economy,2026-01-16 15:40,2026-01-16 16:45,65,0,1300,57000,71 ซม.,True,1025,high
2026-01-16,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3256,Airbus A320,Economy,2026-01-16 17:45,2026-01-16 18:50,65,0,1700,57000,71 ซม.,False,1025,high
2026-01-16,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3252,Airbus A320,Economy,2026-01-16 18:55,2026-01-16 20:00,65,0,1700,57000,71 ซม.,False,1025,high
2026-01-17,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4503,Airbus A320,Economy,2026-01-17 19:10,2026-01-17 20:20,70,0,1000,55000,71 ซม.,False,1000,typical
2026-01-17,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 42,Airbus A320,Economy,2026-01-17 10:25,2026-01-17 11:25,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-17,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 44,Airbus A320,Economy,2026-01-17 14:10,2026-01-17 15:10,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-17,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 210,Airbus A321,Economy,2026-01-17 07:05,2026-01-17 08:10,65,0,,60000,71 ซม.,False,1000,typical
2026-01-17,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4501,Airbus A320,Economy,2026-01-17 11:10,2026-01-17 12:30,80,0,1250,55000,71 ซม.,False,1000,typical
2026-01-17,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 40,Airbus A320,Economy,2026-01-17 06:55,2026-01-17 07:55,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-17,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 46,Airbus A320,Economy,2026-01-17 19:40,2026-01-17 20:40,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-17,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 214,Airbus A321,Economy,2026-01-17 17:25,2026-01-17 18:30,65,0,,60000,71 ซม.,True,1000,typical
2026-01-17,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 644,Boeing 737,Economy,2026-01-17 11:00,2026-01-17 12:00,60,0,1025,57000,79 ซม.,False,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 646,Boeing 737,Economy,2026-01-17 15:40,2026-01-17 16:50,70,0,1025,52000,74 ซม.,True,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3248,Airbus A320,Economy,2026-01-17 10:45,2026-01-17 11:50,65,0,1050,57000,71 ซม.,True,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 642,Boeing 737,Economy,2026-01-17 08:00,2026-01-17 09:10,70,0,1025,57000,79 ซม.,False,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 648,Boeing 737,Economy,2026-01-17 18:15,2026-01-17 19:20,65,0,1025,57000,79 ซม.,False,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3250,Airbus A321neo,Economy,2026-01-17 07:25,2026-01-17 08:40,75,0,1050,43000,71 ซม.,False,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3254,Airbus A321neo,Economy,2026-01-17 12:20,2026-01-17 13:30,70,0,1050,43000,71 ซม.,False,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3260,Airbus A320,Economy,2026-01-17 15:40,2026-01-17 16:45,65,0,1050,57000,71 ซม.,True,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3256,Airbus A320,Economy,2026-01-17 18:45,2026-01-17 19:55,70,0,1050,57000,71 ซม.,False,1025,high
2026-01-17,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3252,Airbus A320,Economy,2026-01-17 20:05,2026-01-17 21:10,65,0,1050,57000,71 ซม.,False,1025,high
2026-01-18,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4501,Airbus A320,Economy,2026-01-18 11:10,2026-01-18 12:30,80,0,1250,55000,71 ซม.,False,1250,high
2026-01-18,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 40,Airbus A320,Economy,2026-01-18 06:55,2026-01-18 07:55,60,0,1390,62000,76 ซม.,False,1250,high
2026-01-18,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 42,Airbus A320,Economy,2026-01-18 10:25,2026-01-18 11:25,60,0,1390,62000,76 ซม.,False,1250,high
2026-01-18,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 210,Airbus A321,Economy,2026-01-18 07:05,2026-01-18 08:10,65,0,,60000,71 ซม.,False,1250,high
2026-01-18,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4503,Airbus A320,Economy,2026-01-18 19:10,2026-01-18 20:20,70,0,2250,55000,71 ซม.,False,1250,high
2026-01-18,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 44,Airbus A320,Economy,2026-01-18 14:10,2026-01-18 15:10,60,0,4280,62000,76 ซม.,True,1250,high
2026-01-18,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 46,Airbus A320,Business Class,2026-01-18 19:40,2026-01-18 20:40,60,0,6630,93000,,True,1250,high
2026-01-18,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 214,Airbus A320,Economy,2026-01-18 17:25,2026-01-18 18:30,65,0,,55000,71 ซม.,True,1250,high
2026-01-19,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4501,Airbus A320,Economy,2026-01-19 11:10,2026-01-19 12:30,80,0,1000,55000,71 ซม.,False,1000,typical
2026-01-19,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 42,Airbus A320,Economy,2026-01-19 10:25,2026-01-19 11:25,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-19,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 44,Airbus A320,Economy,2026-01-19 14:10,2026-01-19 15:10,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-19,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 210,Airbus A321,Economy,2026-01-19 07:05,2026-01-19 08:10,65,0,,60000,71 ซม.,False,1000,typical
2026-01-19,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4503,Airbus A320,Economy,2026-01-19 19:10,2026-01-19 20:20,70,0,1000,55000,71 ซม.,False,1000,typical
2026-01-19,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 40,Airbus A320,Economy,2026-01-19 06:55,2026-01-19 07:55,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-19,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 46,Airbus A320,Economy,2026-01-19 19:40,2026-01-19 20:40,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-19,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 214,Airbus A320,Economy,2026-01-19 17:25,2026-01-19 18:30,65,0,,55000,71 ซม.,True,1000,typical
2026-01-19,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 642,Boeing 737,Economy,2026-01-19 08:00,2026-01-19 09:10,70,0,1025,57000,79 ซม.,False,1025,high
2026-01-19,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 644,Boeing 737,Economy,2026-01-19 11:00,2026-01-19 12:00,60,0,1025,57000,79 ซม.,False,1025,high
2026-01-19,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3252,Airbus A320,Economy,2026-01-19 19:40,2026-01-19 20:45,65,0,1050,57000,71 ซม.,False,1025,high
2026-01-19,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3250,Airbus A321neo,Economy,2026-01-19 07:25,2026-01-19 08:40,75,0,1300,43000,71 ซม.,False,1025,high
2026-01-19,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3248,Airbus A320,Economy,2026-01-19 11:25,2026-01-19 12:35,70,0,1300,57000,71 ซม.,True,1025,high
2026-01-19,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3254,Airbus A321neo,Economy,2026-01-19 12:50,2026-01-19 14:00,70,0,1300,43000,71 ซม.,False,1025,high
2026-01-19,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3260,Airbus A320,Economy,2026-01-19 15:40,2026-01-19 16:45,65,0,1300,57000,71 ซม.,True,1025,high
2026-01-19,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3256,Airbus A320,Economy,2026-01-19 17:45,2026-01-19 18:50,65,0,1300,57000,71 ซม.,False,1025,high
2026-01-20,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4501,Airbus A320,Economy,2026-01-20 11:10,2026-01-20 12:30,80,0,1000,55000,71 ซม.,False,1000,typical
2026-01-20,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 42,Airbus A320,Economy,2026-01-20 10:25,2026-01-20 11:25,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-20,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 44,Airbus A320,Economy,2026-01-20 14:10,2026-01-20 15:10,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-20,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 210,Airbus A320,Economy,2026-01-20 07:05,2026-01-20 08:10,65,0,,55000,71 ซม.,False,1000,typical
2026-01-20,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4503,Airbus A320,Economy,2026-01-20 19:10,2026-01-20 20:20,70,0,1000,55000,71 ซม.,False,1000,typical
2026-01-20,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 40,Airbus A320,Economy,2026-01-20 06:55,2026-01-20 07:55,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-20,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 46,Airbus A320,Economy,2026-01-20 19:40,2026-01-20 20:40,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-20,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 214,Airbus A320,Economy,2026-01-20 17:25,2026-01-20 18:30,65,0,,55000,71 ซม.,True,1000,typical
2026-01-20,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 644,Boeing 737,Economy,2026-01-20 11:00,2026-01-20 12:00,60,0,1025,57000,79 ซม.,False,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 646,Boeing 737,Economy,2026-01-20 15:40,2026-01-20 16:50,70,0,1025,57000,79 ซม.,True,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3248,Airbus A320,Economy,2026-01-20 10:45,2026-01-20 11:50,65,0,1050,57000,71 ซม.,True,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 642,Boeing 737,Economy,2026-01-20 08:00,2026-01-20 09:10,70,0,1025,57000,79 ซม.,False,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,ไทยไลอ้อนแอร์,SL 648,Boeing 737,Economy,2026-01-20 18:15,2026-01-20 19:20,65,0,1025,57000,79 ซม.,False,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3250,Airbus A321neo,Economy,2026-01-20 07:25,2026-01-20 08:40,75,0,1050,43000,71 ซม.,False,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3254,Airbus A321neo,Economy,2026-01-20 12:20,2026-01-20 13:30,70,0,1050,43000,71 ซม.,False,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3260,Airbus A320,Economy,2026-01-20 14:45,2026-01-20 15:50,65,0,1050,57000,71 ซม.,True,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3256,Airbus A320,Economy,2026-01-20 17:45,2026-01-20 19:00,75,0,1050,57000,71 ซม.,False,1025,high
2026-01-20,DMK-KKC,DMK,KKC,One way,แอร์เอเชีย,FD 3252,Airbus A320,Economy,2026-01-20 19:25,2026-01-20 20:30,65,0,1050,57000,71 ซม.,False,1025,high
2026-01-21,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4501,Airbus A320,Economy,2026-01-21 11:10,2026-01-21 12:30,80,0,1000,55000,71 ซม.,False,1000,typical
2026-01-21,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 42,Airbus A320,Economy,2026-01-21 10:25,2026-01-21 11:25,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-21,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 44,Airbus A320,Economy,2026-01-21 14:10,2026-01-21 15:10,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-21,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 210,Airbus A321,Economy,2026-01-21 07:05,2026-01-21 08:10,65,0,,60000,71 ซม.,False,1000,typical
2026-01-21,BKK-KKC,BKK,KKC,One way,แอร์เอเชีย,FD 4503,Airbus A320,Economy,2026-01-21 19:10,2026-01-21 20:20,70,0,1000,55000,71 ซม.,False,1000,typical
2026-01-21,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 40,Airbus A320,Economy,2026-01-21 06:55,2026-01-21 07:55,60,0,1390,62000,76 ซม.,False,1000,typical
2026-01-21,BKK-KKC,BKK,KKC,One way,การบินไทย,TG 46,Airbus A320,Economy,2026-01-21 19:40,2026-01-21 20:40,60,0,1390,62000,76 ซม.,True,1000,typical
2026-01-21,BKK-KKC,BKK,KKC,One way,ไทยเวียดเจ๊ทแอร์,VZ 214,Airbus A320,Economy,2026-01-21 17:25,2026-01-21 18:30,65,0,,55000,71 ซม.,True,1000,typical
