search_date,route,departure_id,arrival_id,trip_type,airline,flight_number,airplane,travel_class,departure_time,arrival_time,total_duration,stops,price,carbon_emissions,legroom,often_delayed,lowest_price,price_level
2026-01-16,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 602,Boeing 737,Economy,2026-01-16 09:05,2026-01-16 12:15,190,1,2125,130000,79 ซม.,False,2125,low
2026-01-16,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 514,Boeing 737,Economy,2026-01-16 16:45,2026-01-17 14:35,1310,1,4450,130000,74 ซม.,True,2125,low
2026-01-16,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 520,Boeing 737,Economy,2026-01-16 19:35,2026-01-17 14:35,1140,1,4750,130000,74 ซม.,True,2125,low
2026-01-16,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-16 19:40,2026-01-17 12:20,1000,1,11155,100000,76 ซม.,False,2125,low
2026-01-17,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 107,ATR 42/72,Economy,2026-01-17 06:30,2026-01-17 12:20,350,1,10895,97000,76 ซม.,False,9255,high
2026-01-17,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 123,Airbus A319,Economy,2026-01-17 08:05,2026-01-17 12:20,255,1,11305,115000,76 ซม.,False,9255,high
2026-01-17,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 279,Airbus A319,Economy,2026-01-17 19:40,2026-01-18 16:50,1270,1,9255,149000,76 ซม.,True,9255,high
2026-01-17,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-17 21:30,2026-01-18 16:50,1160,1,9695,167000,76 ซม.,False,9255,high
2026-01-17,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-17 19:25,2026-01-18 12:20,1015,1,10995,117000,76 ซม.,True,9255,high
2026-01-17,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 616,Boeing 737,Economy,2026-01-17 19:20,2026-01-18 12:15,1015,1,2125,119000,74 ซม.,True,2125,low
2026-01-17,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 506,Boeing 737,Economy,2026-01-17 08:35,2026-01-17 14:35,360,1,4450,136000,79 ซม.,False,2125,low
2026-01-17,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-17 19:40,2026-01-18 12:20,1000,1,11155,100000,76 ซม.,False,2125,low
2026-01-18,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-18 21:30,2026-01-19 16:50,1160,1,8505,167000,76 ซม.,False,8505,typical
2026-01-18,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 121,Airbus A319,Economy,2026-01-18 07:30,2026-01-18 12:20,290,1,11305,124000,79 ซม.,False,8505,typical
2026-01-18,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-18 08:00,2026-01-18 16:50,530,1,11865,147000,79 ซม.,False,8505,typical
2026-01-18,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 602,Boeing 737,Economy,2026-01-18 09:05,2026-01-18 12:15,190,1,2125,119000,74 ซม.,False,2125,low
2026-01-19,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-19 21:30,2026-01-20 16:50,1160,1,8505,167000,76 ซม.,False,8505,typical
2026-01-19,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-19 08:00,2026-01-19 16:50,530,1,9165,147000,79 ซม.,False,8505,typical
2026-01-19,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 125,Airbus A319,Economy,2026-01-19 07:00,2026-01-19 12:20,320,1,11305,115000,76 ซม.,False,8505,typical
2026-01-19,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 121,Airbus A319,Business Class,2026-01-19 07:30,2026-01-19 12:20,290,1,12380,163000,,False,8505,typical
2026-01-19,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 520,Boeing 737,Economy,2026-01-19 19:35,2026-01-20 14:35,1140,1,3450,130000,74 ซม.,True,3450,typical
2026-01-20,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-20 21:30,2026-01-21 16:50,1160,1,8205,167000,76 ซม.,False,8205,typical
2026-01-20,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-20 08:00,2026-01-20 16:50,530,1,9565,147000,79 ซม.,False,8205,typical
2026-01-20,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 506,Boeing 737,Economy,2026-01-20 08:35,2026-01-20 14:35,360,1,3450,136000,79 ซม.,False,3450,typical
2026-01-20,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-20 19:40,2026-01-21 16:50,1270,2,15395,152000,76 ซม.,False,3450,typical
2026-01-21,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-21 08:00,2026-01-21 16:50,530,1,8940,147000,79 ซม.,False,8940,typical
2026-01-21,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-21 19:25,2026-01-22 12:20,1015,1,11195,117000,76 ซม.,True,8940,typical
2026-01-21,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 520,Boeing 737,Economy,2026-01-21 19:35,2026-01-22 14:35,1140,1,3450,130000,74 ซม.,True,3450,typical
2026-01-21,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-21 19:40,2026-01-22 12:20,1000,1,11565,100000,76 ซม.,False,3450,typical
2026-01-22,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 107,ATR 42/72,Economy,2026-01-22 06:30,2026-01-22 12:20,350,1,10695,97000,76 ซม.,False,8205,typical
2026-01-22,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 121,Airbus A319,Economy,2026-01-22 07:30,2026-01-22 12:20,290,1,10895,124000,79 ซม.,False,8205,typical
2026-01-22,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 123,Airbus A319,Economy,2026-01-22 08:05,2026-01-22 12:20,255,1,11305,115000,76 ซม.,False,8205,typical
2026-01-22,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-22 21:30,2026-01-23 16:50,1160,1,8205,167000,76 ซม.,False,8205,typical
2026-01-22,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-22 19:25,2026-01-23 12:20,1015,1,10995,117000,76 ซม.,True,8205,typical
2026-01-22,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 616,Boeing 737,Economy,2026-01-22 19:05,2026-01-23 12:15,1030,1,2125,125000,74 ซม.,True,2125,low
2026-01-22,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 506,Boeing 737,Economy,2026-01-22 08:35,2026-01-22 14:35,360,1,3650,136000,79 ซม.,False,2125,low
2026-01-22,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-22 19:40,2026-01-23 12:20,1000,1,11565,100000,76 ซม.,False,2125,low
2026-01-23,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 123,Airbus A319,Economy,2026-01-23 08:05,2026-01-23 12:20,255,1,10895,115000,76 ซม.,False,7345,typical
2026-01-23,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-23 21:30,2026-01-24 16:50,1160,1,7345,167000,76 ซม.,False,7345,typical
2026-01-23,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-23 08:00,2026-01-23 16:50,530,1,9565,147000,79 ซม.,False,7345,typical
2026-01-23,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 125,Airbus A319,Economy,2026-01-23 07:00,2026-01-23 12:20,320,1,10695,115000,76 ซม.,False,7345,typical
2026-01-23,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-23 19:25,2026-01-24 12:20,1015,1,10995,117000,76 ซม.,True,7345,typical
2026-01-23,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 600,Boeing 737,Economy,2026-01-23 08:00,2026-01-23 12:15,255,1,2125,130000,79 ซม.,False,2125,low
2026-01-23,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 602,Boeing 737,Economy,2026-01-23 09:05,2026-01-23 12:15,190,1,2450,130000,79 ซม.,False,2125,low
2026-01-23,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 514,Boeing 737,Economy,2026-01-23 16:45,2026-01-24 14:35,1310,1,3850,130000,74 ซม.,True,2125,low
2026-01-23,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 520,Boeing 737,Economy,2026-01-23 19:35,2026-01-24 14:35,1140,1,4150,130000,74 ซม.,True,2125,low
2026-01-23,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-23 19:40,2026-01-24 12:20,1000,1,10955,100000,76 ซม.,False,2125,low
2026-01-24,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 123,Airbus A319,Economy,2026-01-24 08:05,2026-01-24 12:20,255,1,11305,115000,76 ซม.,False,6945,typical
2026-01-24,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-24 21:30,2026-01-25 16:50,1160,1,6945,167000,76 ซม.,False,6945,typical
2026-01-24,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-24 08:00,2026-01-24 16:50,530,1,9155,147000,79 ซม.,False,6945,typical
2026-01-24,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 109,ATR 42/72,Economy,2026-01-24 06:10,2026-01-24 12:20,370,1,10445,97000,76 ซม.,False,6945,typical
2026-01-24,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 125,Airbus A319,Economy,2026-01-24 07:00,2026-01-24 12:20,320,1,10695,115000,76 ซม.,False,6945,typical
2026-01-24,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 121,Airbus A319,Economy,2026-01-24 07:30,2026-01-24 12:20,290,1,10895,124000,79 ซม.,False,6945,typical
2026-01-24,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 616,Boeing 737,Economy,2026-01-24 18:50,2026-01-25 12:15,1045,1,2125,125000,74 ซม.,True,2125,low
2026-01-24,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 520,Boeing 737,Economy,2026-01-24 19:35,2026-01-25 14:35,1140,1,3050,130000,74 ซม.,True,2125,low
2026-01-24,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 506,Boeing 737,Economy,2026-01-24 08:35,2026-01-24 14:35,360,1,4150,136000,79 ซม.,False,2125,low
2026-01-24,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 453,ATR 42/72,Economy,2026-01-24 13:10,2026-01-25 16:50,1660,2,14265,152000,76 ซม.,False,2125,low
2026-01-24,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-24 19:40,2026-01-27 16:50,4150,3,25135,342000,76 ซม.,False,2125,low
2026-01-24,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-24 19:40,2026-01-27 16:50,4150,3,25135,342000,76 ซม.,False,2125,low
2026-01-24,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-24 19:40,2026-01-27 16:50,4150,3,28035,362000,76 ซม.,False,2125,low
2026-01-24,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 451,ATR 42/72,Economy,2026-01-24 08:50,2026-01-25 16:50,1920,3,53600,514000,76 ซม.,False,2125,low
2026-01-25,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-25 08:00,2026-01-25 16:50,530,1,8930,147000,79 ซม.,False,8930,typical
2026-01-25,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 602,Boeing 737,Economy,2026-01-25 09:05,2026-01-25 12:15,190,1,2125,130000,79 ซม.,False,2125,low
2026-01-25,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-25 19:40,2026-01-27 16:50,2710,2,14565,152000,76 ซม.,False,2125,low
2026-01-25,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-25 19:40,2026-01-27 16:50,2710,3,53680,514000,76 ซม.,False,2125,low
2026-01-26,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-26 21:30,2026-01-27 16:50,1160,1,6945,167000,76 ซม.,False,6945,typical
2026-01-26,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 520,Boeing 737,Economy,2026-01-26 19:35,2026-01-27 14:35,1140,1,3250,130000,74 ซม.,True,3250,typical
2026-01-26,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-26 19:40,2026-01-28 16:50,2710,2,13765,152000,76 ซม.,False,3250,typical
2026-01-26,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-26 19:40,2026-01-28 16:50,2710,2,13765,152000,76 ซม.,False,3250,typical
2026-01-26,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-26 19:40,2026-01-28 16:50,2710,2,13765,152000,76 ซม.,False,3250,typical
2026-01-26,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-26 19:40,2026-01-27 16:50,1270,2,14175,152000,76 ซม.,False,3250,typical
2026-01-26,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 451,ATR 42/72,Economy,2026-01-26 08:50,2026-01-27 16:50,1920,3,53600,514000,76 ซม.,False,3250,typical
2026-01-27,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-27 21:30,2026-01-28 16:50,1160,1,5945,167000,76 ซม.,False,5945,low
2026-01-27,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-27 08:00,2026-01-27 16:50,530,1,8305,147000,79 ซม.,False,5945,low
2026-01-27,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-27 19:25,2026-01-28 12:20,1015,1,10995,117000,76 ซม.,True,5945,low
2026-01-27,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 502,Boeing 737,Economy,2026-01-27 06:05,2026-01-27 14:35,510,1,3250,136000,79 ซม.,False,3250,typical
2026-01-27,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 506,Boeing 737,Economy,2026-01-27 08:35,2026-01-27 14:35,360,1,3450,136000,79 ซม.,False,3250,typical
2026-01-27,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-27 19:40,2026-01-28 12:20,1000,1,10955,100000,76 ซม.,False,3250,typical
2026-01-27,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 451,ATR 42/72,Economy,2026-01-27 08:50,2026-01-28 16:50,1920,3,53600,514000,76 ซม.,False,3250,typical
2026-01-28,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-28 08:00,2026-01-28 16:50,530,1,7505,147000,79 ซม.,False,5945,low
2026-01-28,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-28 21:30,2026-01-29 16:50,1160,1,5945,167000,76 ซม.,False,5945,low
2026-01-28,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 107,ATR 42/72,Economy,2026-01-28 06:30,2026-01-28 12:20,350,1,10095,97000,76 ซม.,False,5945,low
2026-01-28,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 1115,Airbus A319,Economy,2026-01-28 06:35,2026-01-28 12:20,345,1,10445,115000,76 ซม.,False,5945,low
2026-01-28,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 121,Airbus A319,Economy,2026-01-28 07:30,2026-01-28 12:20,290,1,10695,124000,79 ซม.,False,5945,low
2026-01-28,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 123,Airbus A319,Economy,2026-01-28 08:05,2026-01-28 12:20,255,1,10895,115000,76 ซม.,False,5945,low
2026-01-28,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-28 19:25,2026-01-29 12:20,1015,1,11195,117000,76 ซม.,True,5945,low
2026-01-28,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 520,Boeing 737,Economy,2026-01-28 19:35,2026-01-29 14:35,1140,1,2625,130000,74 ซม.,True,2625,typical
2026-01-28,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-28 19:40,2026-01-29 12:20,1000,1,11155,100000,76 ซม.,False,2625,typical
2026-01-28,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 451,ATR 42/72,Economy,2026-01-28 08:50,2026-01-29 16:50,1920,3,53600,514000,76 ซม.,False,2625,typical
2026-01-29,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-29 08:00,2026-01-29 16:50,530,1,6880,147000,79 ซม.,False,6880,typical
2026-01-29,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-29 21:30,2026-01-30 16:50,1160,1,8045,167000,76 ซม.,False,6880,typical
2026-01-29,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 105,Airbus A319,Economy,2026-01-29 06:20,2026-01-29 12:20,360,1,10695,115000,76 ซม.,False,6880,typical
2026-01-29,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 125,Airbus A319,Economy,2026-01-29 07:00,2026-01-29 12:20,320,1,10895,115000,76 ซม.,False,6880,typical
2026-01-29,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-29 19:25,2026-01-30 12:20,1015,1,11195,117000,76 ซม.,True,6880,typical
2026-01-29,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 123,Airbus A319,Economy,2026-01-29 08:05,2026-01-29 12:20,255,1,11305,115000,76 ซม.,False,6880,typical
2026-01-29,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 506,Boeing 737,Economy,2026-01-29 08:35,2026-01-29 14:35,360,1,3450,130000,74 ซม.,False,2125,low
2026-01-29,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 616,Boeing 737,Economy,2026-01-29 18:50,2026-01-30 12:15,1045,1,2125,119000,74 ซม.,True,2125,low
2026-01-29,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 502,Boeing 737,Economy,2026-01-29 06:05,2026-01-29 14:35,510,1,2950,130000,74 ซม.,False,2125,low
2026-01-29,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-29 19:40,2026-01-30 12:20,1000,1,11565,100000,76 ซม.,False,2125,low
2026-01-29,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 451,ATR 42/72,Economy,2026-01-29 08:50,2026-01-30 16:50,1920,3,53600,514000,76 ซม.,False,2125,low
2026-01-30,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 123,Airbus A319,Economy,2026-01-30 08:05,2026-01-30 12:20,255,1,11305,115000,76 ซม.,False,6345,typical
2026-01-30,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-30 21:30,2026-01-31 16:50,1160,1,6345,167000,76 ซม.,False,6345,typical
2026-01-30,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-30 08:00,2026-01-30 16:50,530,1,9565,147000,79 ซม.,False,6345,typical
2026-01-30,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 107,ATR 42/72,Economy,2026-01-30 06:30,2026-01-30 12:20,350,1,10895,97000,76 ซม.,False,6345,typical
2026-01-30,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-30 19:25,2026-01-31 12:20,1015,1,11605,117000,76 ซม.,True,6345,typical
2026-01-30,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 602,Boeing 737,Economy,2026-01-30 09:05,2026-01-30 12:15,190,1,2125,119000,74 ซม.,False,2125,low
2026-01-30,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 514,Boeing 737,Economy,2026-01-30 16:45,2026-01-31 14:35,1310,1,3650,136000,79 ซม.,True,2125,low
2026-01-30,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 520,Boeing 737,Economy,2026-01-30 19:35,2026-01-31 14:35,1140,1,3850,130000,74 ซม.,True,2125,low
2026-01-30,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 455,ATR 42/72,Economy,2026-01-30 19:40,2026-01-31 12:20,1000,1,11565,100000,76 ซม.,False,2125,low
2026-01-30,DMK-UTP,DMK,UTP,One way,บางกอกแอร์เวย์ส,PG 451,ATR 42/72,Economy,2026-01-30 08:50,2026-01-31 16:50,1920,3,53600,514000,76 ซม.,False,2125,low
2026-01-31,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 271,Airbus A320,Economy,2026-01-31 08:00,2026-01-31 16:50,530,1,7905,147000,79 ซม.,False,6845,typical
2026-01-31,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 279,Airbus A319,Economy,2026-01-31 19:40,2026-02-01 16:50,1270,1,6845,149000,76 ซม.,True,6845,typical
2026-01-31,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 287,Airbus A319,Economy,2026-01-31 21:30,2026-02-01 16:50,1160,1,7235,167000,76 ซม.,False,6845,typical
2026-01-31,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 107,ATR 42/72,Economy,2026-01-31 06:30,2026-01-31 12:20,350,1,10895,97000,76 ซม.,False,6845,typical
2026-01-31,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 121,Airbus A319,Economy,2026-01-31 07:30,2026-01-31 12:20,290,1,11305,124000,79 ซม.,False,6845,typical
2026-01-31,BKK-UTP,BKK,UTP,One way,บางกอกแอร์เวย์ส,PG 193,Airbus A319,Economy,2026-01-31 19:25,2026-02-01 12:20,1015,1,11605,117000,76 ซม.,True,6845,typical
2026-01-31,DMK-UTP,DMK,UTP,One way,ไทยไลอ้อนแอร์,SL 600,Boeing 737,Economy,2026-01-31 08:00,2026-02-01 12:15,1695,1,2125,130000,79 ซม.,False,2125,low
