search_date,route,departure_id,arrival_id,trip_type,airline,flight_number,airplane,travel_class,departure_time,arrival_time,total_duration,stops,price,carbon_emissions,legroom,often_delayed,lowest_price,price_level
2026-02-02,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-02 11:25,2026-02-02 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-02,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320neo,Economy,2026-02-02 15:50,2026-02-02 17:00,70,0,1050,48000,71 ซม.,True,1050,typical
2026-02-03,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-03 11:25,2026-02-03 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-03,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320neo,Economy,2026-02-03 15:50,2026-02-03 17:00,70,0,1050,48000,71 ซม.,True,1050,typical
2026-02-04,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-04 11:25,2026-02-04 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-04,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320,Economy,2026-02-04 15:50,2026-02-04 17:00,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-05,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-05 11:25,2026-02-05 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-05,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320neo,Economy,2026-02-05 15:50,2026-02-05 17:00,70,0,1050,48000,71 ซม.,True,1050,typical
2026-02-06,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-06 11:25,2026-02-06 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-06,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320neo,Economy,2026-02-06 15:50,2026-02-06 17:00,70,0,1050,48000,71 ซม.,True,1050,typical
2026-02-07,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-07 11:25,2026-02-07 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-07,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320neo,Economy,2026-02-07 15:50,2026-02-07 17:00,70,0,1050,48000,71 ซม.,True,1050,typical
2026-02-08,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-08 11:25,2026-02-08 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-08,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320,Economy,2026-02-08 15:50,2026-02-08 17:00,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-09,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-09 11:25,2026-02-09 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-09,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320neo,Economy,2026-02-09 15:50,2026-02-09 17:00,70,0,1050,48000,71 ซม.,True,1050,typical
2026-02-10,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-10 11:25,2026-02-10 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-10,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320neo,Economy,2026-02-10 15:50,2026-02-10 17:00,70,0,1050,48000,71 ซม.,True,1050,typical
2026-02-11,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3542,Airbus A320,Economy,2026-02-11 11:25,2026-02-11 12:35,70,0,1050,58000,71 ซม.,True,1050,typical
2026-02-11,DMK-LOE,DMK,LOE,One way,แอร์เอเชีย,FD 3548,Airbus A320,Economy,2026-02-11 15:50,2026-02-11 17:00,70,0,1050,58000,71 ซม.,True,1050,typical
