search_date,route,departure_id,arrival_id,trip_type,airline,flight_number,airplane,travel_class,departure_time,arrival_time,total_duration,stops,price,carbon_emissions,legroom,often_delayed,lowest_price,price_level
2026-01-17,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-01-17 16:00,2026-01-17 17:05,65,0,1200,50000,71 ซม.,False,1200,typical
2026-01-17,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-17 15:35,2026-01-17 16:40,65,0,1500,53000,71 ซม.,True,1500,high
2026-01-17,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320neo,Economy,2026-01-17 06:55,2026-01-17 07:55,60,0,1700,44000,71 ซม.,False,1500,high
2026-01-18,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320neo,Economy,2026-01-18 06:55,2026-01-18 07:55,60,0,1200,44000,71 ซม.,False,1200,typical
2026-01-18,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-18 15:05,2026-01-18 16:05,60,0,2100,53000,71 ซม.,True,1200,typical
2026-01-19,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-19 06:55,2026-01-19 07:55,60,0,1700,53000,71 ซม.,False,1700,high
2026-01-19,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-19 15:05,2026-01-19 16:05,60,0,1800,53000,71 ซม.,True,1700,high
2026-01-20,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-01-20 16:00,2026-01-20 17:05,65,0,1200,50000,71 ซม.,False,1200,typical
2026-01-20,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-20 06:55,2026-01-20 07:55,60,0,1500,53000,71 ซม.,False,1500,high
2026-01-20,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-20 14:55,2026-01-20 15:55,60,0,1700,53000,71 ซม.,True,1500,high
2026-01-21,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-21 06:55,2026-01-21 07:55,60,0,1200,53000,71 ซม.,False,1200,typical
2026-01-21,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-21 15:20,2026-01-21 16:20,60,0,1500,53000,71 ซม.,True,1200,typical
2026-01-22,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-01-22 16:00,2026-01-22 17:05,65,0,1200,50000,71 ซม.,False,1200,typical
2026-01-22,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-22 06:55,2026-01-22 07:55,60,0,1500,53000,71 ซม.,False,1500,high
2026-01-22,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-22 14:55,2026-01-22 15:55,60,0,1800,53000,71 ซม.,True,1500,high
2026-01-23,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-23 06:55,2026-01-23 07:55,60,0,2600,53000,71 ซม.,False,2600,high
2026-01-23,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-23 15:05,2026-01-23 16:05,60,0,3000,53000,71 ซม.,True,2600,high
2026-01-24,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-01-24 16:00,2026-01-24 17:05,65,0,1200,50000,71 ซม.,False,1200,typical
2026-01-24,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-24 15:35,2026-01-24 16:40,65,0,1700,53000,71 ซม.,True,1700,high
2026-01-24,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320neo,Economy,2026-01-24 06:55,2026-01-24 07:55,60,0,3180,44000,71 ซม.,False,1700,high
2026-01-25,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320neo,Economy,2026-01-25 06:55,2026-01-25 07:55,60,0,1200,44000,71 ซม.,False,1200,typical
2026-01-25,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-25 14:45,2026-01-25 15:45,60,0,1800,53000,71 ซม.,True,1200,typical
2026-01-26,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-26 06:55,2026-01-26 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-01-26,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-26 15:55,2026-01-26 16:55,60,0,1250,53000,71 ซม.,True,1100,typical
2026-01-27,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-01-27 16:00,2026-01-27 17:05,65,0,951,50000,71 ซม.,False,951,typical
2026-01-27,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-27 06:55,2026-01-27 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-01-27,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-27 14:55,2026-01-27 15:55,60,0,1100,53000,71 ซม.,True,1100,typical
2026-01-28,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-28 06:55,2026-01-28 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-01-28,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-28 15:20,2026-01-28 16:20,60,0,1250,53000,71 ซม.,True,1100,typical
2026-01-29,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-01-29 16:00,2026-01-29 17:05,65,0,951,50000,71 ซม.,False,951,typical
2026-01-29,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-29 06:55,2026-01-29 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-01-29,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-29 14:55,2026-01-29 15:55,60,0,1100,53000,71 ซม.,True,1100,typical
2026-01-30,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-01-30 06:55,2026-01-30 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-01-30,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-30 15:05,2026-01-30 16:05,60,0,1250,53000,71 ซม.,True,1100,typical
2026-01-31,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-01-31 16:00,2026-01-31 17:05,65,0,951,50000,71 ซม.,False,951,typical
2026-01-31,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-01-31 15:35,2026-01-31 16:40,65,0,1100,53000,71 ซม.,True,1100,typical
2026-01-31,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320neo,Economy,2026-01-31 06:55,2026-01-31 07:55,60,0,1250,44000,71 ซม.,False,1100,typical
2026-02-01,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320neo,Economy,2026-02-01 06:55,2026-02-01 07:55,60,0,1100,44000,71 ซม.,False,1100,typical
2026-02-01,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-01 15:05,2026-02-01 16:05,60,0,1400,53000,71 ซม.,True,1100,typical
2026-02-02,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-02-02 06:55,2026-02-02 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-02-02,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-02 15:05,2026-02-02 16:05,60,0,1250,53000,71 ซม.,True,1100,typical
2026-02-03,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-02-03 16:00,2026-02-03 17:05,65,0,951,50000,71 ซม.,False,951,typical
2026-02-03,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-02-03 06:55,2026-02-03 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-02-03,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-03 15:05,2026-02-03 16:05,60,0,1100,53000,71 ซม.,True,1100,typical
2026-02-04,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-02-04 06:55,2026-02-04 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-02-04,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-04 15:05,2026-02-04 16:05,60,0,1100,53000,71 ซม.,True,1100,typical
2026-02-05,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-02-05 16:00,2026-02-05 17:05,65,0,951,50000,71 ซม.,False,951,typical
2026-02-05,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-02-05 06:55,2026-02-05 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-02-05,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-05 15:05,2026-02-05 16:05,60,0,1100,53000,71 ซม.,True,1100,typical
2026-02-06,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-02-06 06:55,2026-02-06 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-02-06,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-06 15:05,2026-02-06 16:05,60,0,1250,53000,71 ซม.,True,1100,typical
2026-02-07,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-02-07 16:00,2026-02-07 17:05,65,0,951,50000,71 ซม.,False,951,typical
2026-02-07,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-07 15:05,2026-02-07 16:05,60,0,1100,53000,71 ซม.,True,1100,typical
2026-02-07,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320neo,Economy,2026-02-07 06:55,2026-02-07 07:55,60,0,1250,44000,71 ซม.,False,1100,typical
2026-02-08,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320neo,Economy,2026-02-08 06:55,2026-02-08 07:55,60,0,1100,44000,71 ซม.,False,1100,typical
2026-02-08,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-08 15:05,2026-02-08 16:05,60,0,1250,53000,71 ซม.,True,1100,typical
2026-02-09,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-02-09 06:55,2026-02-09 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-02-09,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-09 15:05,2026-02-09 16:05,60,0,1100,53000,71 ซม.,True,1100,typical
2026-02-10,BKK-BFV,BKK,BFV,One way,แอร์เอเชีย,FD 4511,Airbus A320,Economy,2026-02-10 16:00,2026-02-10 17:05,65,0,951,50000,71 ซม.,False,951,typical
2026-02-10,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-02-10 06:55,2026-02-10 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-02-10,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-10 15:05,2026-02-10 16:05,60,0,1100,53000,71 ซม.,True,1100,typical
2026-02-11,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3522,Airbus A320,Economy,2026-02-11 06:55,2026-02-11 07:55,60,0,1100,53000,71 ซม.,False,1100,typical
2026-02-11,DMK-BFV,DMK,BFV,One way,แอร์เอเชีย,FD 3520,Airbus A320,Economy,2026-02-11 15:05,2026-02-11 16:05,60,0,1250,53000,71 ซม.,True,1100,typical
